RequestID,Tracking Number,CarrierName
50110,92748902711361553018013738,UPS Mail Innovations
50263,92748902711361553018014124,UPS Mail Innovations
50170,92748902711361553018012731,UPS Mail Innovations
50016,92748902711361553018013028,UPS Mail Innovations
50105,92748902711361553018012236,UPS Mail Innovations
50156,92748902711361553018013660,UPS Mail Innovations
50177,92748902711361553018013165,UPS Mail Innovations
50175,92748902711361553018013608,UPS Mail Innovations
50152,92748902711361553018012113,UPS Mail Innovations
50003,92748902711361553018013950,UPS Mail Innovations
50061,92748902711361553018012465,UPS Mail Innovations
50118,92748902711361553018014049,UPS Mail Innovations
50220,92748902711361553018013042,UPS Mail Innovations
50036,92748902711361553018012519,UPS Mail Innovations
50063,92748902711361553018012458,UPS Mail Innovations
49999,92748902711361553018013967,UPS Mail Innovations
50155,92748902711361553018012755,UPS Mail Innovations
50205,92748902711361553018013554,UPS Mail Innovations
50026,92748902711361553018012571,UPS Mail Innovations
50174,92748902711361553018013103,UPS Mail Innovations
50182,92748902711361553018012939,UPS Mail Innovations
50319,92748902711361553018013233,UPS Mail Innovations
50010,92748902711361553018013943,UPS Mail Innovations
50017,92748902711361553018012595,UPS Mail Innovations
50143,92748902711361553018013202,UPS Mail Innovations
50084,92748902711361553018013776,UPS Mail Innovations
50141,92748902711361553018012144,UPS Mail Innovations
50187,92748902711361553018011994,UPS Mail Innovations
50160,92748902711361553018013707,UPS Mail Innovations
50099,92748902711361553018012274,UPS Mail Innovations
50067,92748902711361553018012359,UPS Mail Innovations
50188,92748902711361553018012694,UPS Mail Innovations
50147,92748902711361553018012953,UPS Mail Innovations
50139,92748902711361553018012816,UPS Mail Innovations
